CET Time,UK Time (HH:MM),Area Code,                   Area Name,Unit Price (inc VAT)
2021-10-01 00:00:00+00:00,00:00,G,North_Western_England,9.25
2021-10-02 00:00:00+00:00,00:00,G,North_Western_England,8.15
2021-10-03 00:00:00+00:00,00:00,G,North_Western_England,8.15
2021-10-04 00:00:00+00:00,00:00,G,North_Western_England,8.34
2021-10-05 00:00:00+00:00,00:00,G,North_Western_England,9.28
2021-10-06 00:00:00+00:00,00:00,G,North_Western_England,11.6
2021-10-07 00:00:00+00:00,00:00,G,North_Western_England,10.09
2021-10-08 00:00:00+00:00,00:00,G,North_Western_England,9.72
2021-10-09 00:00:00+00:00,00:00,G,North_Western_England,8.31
2021-10-10 00:00:00+00:00,00:00,G,North_Western_England,8.31
2021-10-11 00:00:00+00:00,00:00,G,North_Western_England,8.36
2021-10-12 00:00:00+00:00,00:00,G,North_Western_England,9.0
2021-10-13 00:00:00+00:00,00:00,G,North_Western_England,9.19
2021-10-14 00:00:00+00:00,00:00,G,North_Western_England,9.44
2021-10-15 00:00:00+00:00,00:00,G,North_Western_England,10.28
2021-10-16 00:00:00+00:00,00:00,G,North_Western_England,8.8
2021-10-17 00:00:00+00:00,00:00,G,North_Western_England,8.8
2021-10-18 00:00:00+00:00,00:00,G,North_Western_England,8.95
2021-10-19 00:00:00+00:00,00:00,G,North_Western_England,9.08
2021-10-20 00:00:00+00:00,00:00,G,North_Western_England,8.8
2021-10-21 00:00:00+00:00,00:00,G,North_Western_England,9.18
2021-10-22 00:00:00+00:00,00:00,G,North_Western_England,9.41
2021-10-23 00:00:00+00:00,00:00,G,North_Western_England,9.02
2021-10-24 00:00:00+00:00,00:00,G,North_Western_England,9.02
2021-10-25 00:00:00+00:00,00:00,G,North_Western_England,9.1
2021-10-26 00:00:00+00:00,00:00,G,North_Western_England,9.13
2021-10-27 00:00:00+00:00,00:00,G,North_Western_England,9.22
2021-10-28 00:00:00+00:00,00:00,G,North_Western_England,8.97
2021-10-29 00:00:00+00:00,00:00,G,North_Western_England,8.06
2021-10-30 00:00:00+00:00,00:00,G,North_Western_England,6.52
2021-10-31 00:00:00+00:00,00:00,G,North_Western_England,6.52
2021-11-01 00:00:00+00:00,00:00,G,North_Western_England,6.55
2021-11-02 00:00:00+00:00,00:00,G,North_Western_England,7.15
2021-11-03 00:00:00+00:00,00:00,G,North_Western_England,7.65
2021-11-04 00:00:00+00:00,00:00,G,North_Western_England,8.42
2021-11-05 00:00:00+00:00,00:00,G,North_Western_England,8.04
2021-11-06 00:00:00+00:00,00:00,G,North_Western_England,8.0
2021-11-07 00:00:00+00:00,00:00,G,North_Western_England,8.0
2021-11-08 00:00:00+00:00,00:00,G,North_Western_England,8.12
2021-11-09 00:00:00+00:00,00:00,G,North_Western_England,8.31
2021-11-10 00:00:00+00:00,00:00,G,North_Western_England,7.7
2021-11-11 00:00:00+00:00,00:00,G,North_Western_England,7.35
2021-11-12 00:00:00+00:00,00:00,G,North_Western_England,7.93
2021-11-13 00:00:00+00:00,00:00,G,North_Western_England,7.93
2021-11-14 00:00:00+00:00,00:00,G,North_Western_England,7.93
2021-11-15 00:00:00+00:00,00:00,G,North_Western_England,8.12
2021-11-16 00:00:00+00:00,00:00,G,North_Western_England,8.95
2021-11-17 00:00:00+00:00,00:00,G,North_Western_England,9.82
2021-11-18 00:00:00+00:00,00:00,G,North_Western_England,10.01
2021-11-19 00:00:00+00:00,00:00,G,North_Western_England,9.74
2021-11-20 00:00:00+00:00,00:00,G,North_Western_England,9.22
2021-11-21 00:00:00+00:00,00:00,G,North_Western_England,9.22
2021-11-22 00:00:00+00:00,00:00,G,North_Western_England,9.41
2021-11-23 00:00:00+00:00,00:00,G,North_Western_England,9.29
2021-11-24 00:00:00+00:00,00:00,G,North_Western_England,9.77
2021-11-25 00:00:00+00:00,00:00,G,North_Western_England,10.16
