CET Time,UK Time (HH:MM),Area Code,                   Area Name,Unit Price (inc VAT)
2021-01-01 00:00:00+00:00,00:00,K,Southern_Wales,15.76
2021-01-02 00:00:00+00:00,00:00,K,Southern_Wales,16.11
2021-01-03 00:00:00+00:00,00:00,K,Southern_Wales,15.4
2021-01-04 00:00:00+00:00,00:00,K,Southern_Wales,15.66
2021-01-05 00:00:00+00:00,00:00,K,Southern_Wales,15.68
2021-01-06 00:00:00+00:00,00:00,K,Southern_Wales,26.14
2021-01-07 00:00:00+00:00,00:00,K,Southern_Wales,19.53
2021-01-08 00:00:00+00:00,00:00,K,Southern_Wales,21.05
2021-01-09 00:00:00+00:00,00:00,K,Southern_Wales,16.42
2021-01-10 00:00:00+00:00,00:00,K,Southern_Wales,16.68
2021-01-11 00:00:00+00:00,00:00,K,Southern_Wales,16.14
2021-01-12 00:00:00+00:00,00:00,K,Southern_Wales,22.16
2021-01-13 00:00:00+00:00,00:00,K,Southern_Wales,32.82
2021-01-14 00:00:00+00:00,00:00,K,Southern_Wales,29.25
2021-01-15 00:00:00+00:00,00:00,K,Southern_Wales,27.33
2021-01-16 00:00:00+00:00,00:00,K,Southern_Wales,15.59
2021-01-17 00:00:00+00:00,00:00,K,Southern_Wales,15.57
2021-01-18 00:00:00+00:00,00:00,K,Southern_Wales,15.69
2021-01-19 00:00:00+00:00,00:00,K,Southern_Wales,15.66
2021-01-20 00:00:00+00:00,00:00,K,Southern_Wales,15.36
2021-01-21 00:00:00+00:00,00:00,K,Southern_Wales,15.26
2021-01-22 00:00:00+00:00,00:00,K,Southern_Wales,16.17
2021-01-23 00:00:00+00:00,00:00,K,Southern_Wales,16.17
2021-01-24 00:00:00+00:00,00:00,K,Southern_Wales,17.51
2021-01-25 00:00:00+00:00,00:00,K,Southern_Wales,15.94
2021-01-26 00:00:00+00:00,00:00,K,Southern_Wales,16.72
2021-01-27 00:00:00+00:00,00:00,K,Southern_Wales,16.66
2021-01-28 00:00:00+00:00,00:00,K,Southern_Wales,15.38
2021-01-29 00:00:00+00:00,00:00,K,Southern_Wales,15.47
2021-01-30 00:00:00+00:00,00:00,K,Southern_Wales,15.82
2021-01-31 00:00:00+00:00,00:00,K,Southern_Wales,15.68
2021-02-01 00:00:00+00:00,00:00,K,Southern_Wales,18.12
2021-02-02 00:00:00+00:00,00:00,K,Southern_Wales,15.29
2021-02-03 00:00:00+00:00,00:00,K,Southern_Wales,15.13
2021-02-04 00:00:00+00:00,00:00,K,Southern_Wales,15.2
2021-02-05 00:00:00+00:00,00:00,K,Southern_Wales,15.28
2021-02-06 00:00:00+00:00,00:00,K,Southern_Wales,15.32
2021-02-07 00:00:00+00:00,00:00,K,Southern_Wales,13.96
